YEAR,SQUARE_ID,PLOT_ID,PLOT_TYPE,COUNTRY,ENV_ZONE_2007,EZ_DESC_07
1990,UYRLRX,FSVBALZPSB,X,ENG,1,Easterly lowlands (England)
1990,UYRLRX,IEPRESXJYT,X,ENG,1,Easterly lowlands (England)
1990,UYRLRX,JGBZEFAHZF,B,ENG,1,Easterly lowlands (England)
1990,UYRLRX,JHLSENOBXS,B,ENG,1,Easterly lowlands (England)
1990,UYRLRX,KESTTDBEXS,SW,ENG,1,Easterly lowlands (England)
1990,UYRLRX,KLVOGLKHDJ,X,ENG,1,Easterly lowlands (England)
1990,UYRLRX,KOGKIHXKJP,B,ENG,1,Easterly lowlands (England)
1990,UYRLRX,KXRVEOFOGJ,X,ENG,1,Easterly lowlands (England)
1990,UYRLRX,LWEVJBULPX,H,ENG,1,Easterly lowlands (England)
1990,UYRLRX,LYDCBBYXWC,X,ENG,1,Easterly lowlands (England)
1990,UYRLRX,MQDRBGNFBT,Y,ENG,1,Easterly lowlands (England)
1990,UYRLRX,NBNJPGXJBY,SW,ENG,1,Easterly lowlands (England)
1990,UYRLRX,NCNESJOSET,Y,ENG,1,Easterly lowlands (England)
1990,UYRLRX,PARSAMCHWK,Y,ENG,1,Easterly lowlands (England)
1990,UYRLRX,PCEETKLKJP,SW,ENG,1,Easterly lowlands (England)
1990,UYRLRX,QYGVVUAFZX,RV,ENG,1,Easterly lowlands (England)
1990,UYRLRX,RKYIUMBHNX,B,ENG,1,Easterly lowlands (England)
1990,UYRLRX,RVYOXTIIFX,Y,ENG,1,Easterly lowlands (England)
1990,UYRLRX,SJIRGASCCY,Y,ENG,1,Easterly lowlands (England)
1990,UYRLRX,SMAATMAZXI,RV,ENG,1,Easterly lowlands (England)
1990,UYRLRX,UHUTQPYIQT,SW,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,BAUJVIAWMB,X,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,BVAOCZAGGB,RV,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,BVXKXDVLSL,RV,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,DLLJNKHKKT,Y,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,DPFAKINKND,Y,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,GQSXGFARIG,Y,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,KUUUQEAMQV,RV,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,LUAGAERYMB,Y,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,MVUKIHNCRF,X,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,NRRRSCNLTQ,SW,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,NXYWNTTYXF,B,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,OFXAXDEYNL,B,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,OXPHGFDJGZ,B,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,PIIWIQWSFO,B,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,RRSWXTFSGG,X,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,STGWIAYYSO,B,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,TJRFBNTUAW,SW,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,TJZEXKECDS,SW,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,TPMMLKOIRS,RV,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,URNEAVYIRN,RV,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,UUKYLMMZQX,Y,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,VBDOMWRULG,X,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,WSUFQEHXVB,X,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,XSPQUMKMWP,SW,ENG,1,Easterly lowlands (England)
1990,UYZJMJ,ZUPXGSTZHH,SW,ENG,1,Easterly lowlands (England)
1990,UZZKAZ,DJVOVIRNFD,Y,WAL,9,Uplands (Wales)
1990,UZZKAZ,EXGBJUWFOW,Y,WAL,9,Uplands (Wales)
1990,UZZKAZ,EYCQUQWAWR,X,WAL,9,Uplands (Wales)
1990,UZZKAZ,FEDBBWRWEJ,X,WAL,9,Uplands (Wales)
1990,UZZKAZ,HCEJWRJLDQ,X,WAL,9,Uplands (Wales)
1990,UZZKAZ,HELUQFVVWO,SW,WAL,9,Uplands (Wales)
1990,UZZKAZ,JZQZNJCEMO,SW,WAL,9,Uplands (Wales)
1990,UZZKAZ,LIYOSJIKKW,Y,WAL,9,Uplands (Wales)
1990,UZZKAZ,NPPHRJSNVH,X,WAL,9,Uplands (Wales)
1990,UZZKAZ,OZRHBOHYSY,X,WAL,9,Uplands (Wales)
1990,UZZKAZ,PQDMXUBJVE,SW,WAL,9,Uplands (Wales)
1990,UZZKAZ,QLIONZLYDV,Y,WAL,9,Uplands (Wales)
1990,UZZKAZ,RMHRXTIZEU,Y,WAL,9,Uplands (Wales)
1990,UZZKAZ,UAXHCDEXLZ,SW,WAL,9,Uplands (Wales)
1990,UZZKAZ,WSUQBLYGHG,SW,WAL,9,Uplands (Wales)
1990,VCQDRX,BTGOVLBNYP,Y,ENG,3,Uplands (England)
1990,VCQDRX,DOTJABBNOX,Y,ENG,3,Uplands (England)
1990,VCQDRX,EKTEVZSVKZ,SW,ENG,3,Uplands (England)
1990,VCQDRX,GFCSYONPDS,Y,ENG,3,Uplands (England)
1990,VCQDRX,HRPZGCNZCM,X,ENG,3,Uplands (England)
1990,VCQDRX,JTVFUTHLVB,SW,ENG,3,Uplands (England)
1990,VCQDRX,NYHLBKVFOC,SW,ENG,3,Uplands (England)
1990,VCQDRX,PXVJWXGHXT,X,ENG,3,Uplands (England)
1990,VCQDRX,SPGXTHZVIQ,SW,ENG,3,Uplands (England)
1990,VCQDRX,VLXWIPEKQC,Y,ENG,3,Uplands (England)
1990,VCQDRX,WDJBXVSCDH,X,ENG,3,Uplands (England)
1990,VCQDRX,XCDDGTPRPS,X,ENG,3,Uplands (England)
1990,VCQDRX,YISQPDOBXR,Y,ENG,3,Uplands (England)
1990,VCQDRX,YMVYTFLOZW,SW,ENG,3,Uplands (England)
1990,VCQDRX,YYOJAANGIW,X,ENG,3,Uplands (England)
1990,VDMHHE,AUZDEIARQD,SW,SCO,4,Lowlands (Scotland)
1990,VDMHHE,BKPRMVTXYU,Y,SCO,4,Lowlands (Scotland)
1990,VDMHHE,BYKLYQEEIE,RV,SCO,4,Lowlands (Scotland)
1990,VDMHHE,DGJFGAHRZJ,B,SCO,4,Lowlands (Scotland)
1990,VDMHHE,ETDJAKZCUU,Y,SCO,4,Lowlands (Scotland)
1990,VDMHHE,FKNICGKOZK,Y,SCO,4,Lowlands (Scotland)
1990,VDMHHE,FSCDZMDNJP,RV,SCO,4,Lowlands (Scotland)
1990,VDMHHE,JNTIJTLWCK,B,SCO,4,Lowlands (Scotland)
1990,VDMHHE,KUHDBKHCBJ,X,SCO,4,Lowlands (Scotland)
1990,VDMHHE,LPDQYVSDBX,X,SCO,4,Lowlands (Scotland)
1990,VDMHHE,LWOKEFBWSM,SW,SCO,4,Lowlands (Scotland)
1990,VDMHHE,MTXGIXRVMR,B,SCO,4,Lowlands (Scotland)
1990,VDMHHE,PTVUHVMXPS,X,SCO,4,Lowlands (Scotland)
1990,VDMHHE,QAYGHUPREO,B,SCO,4,Lowlands (Scotland)
1990,VDMHHE,RMDKVXPZQF,Y,SCO,4,Lowlands (Scotland)
1990,VDMHHE,RMZIMXQWGU,RV,SCO,4,Lowlands (Scotland)
1990,VDMHHE,SKGESYNSVR,Y,SCO,4,Lowlands (Scotland)
1990,VDMHHE,SRRRHSJGFI,RV,SCO,4,Lowlands (Scotland)
1990,VDMHHE,SWYOLBKUZT,SW,SCO,4,Lowlands (Scotland)
1990,VDMHHE,UXBIVDTAST,RV,SCO,4,Lowlands (Scotland)
1990,VDMHHE,WSLFNZYVNS,B,SCO,4,Lowlands (Scotland)
1990,VDMHHE,XIHKKEQOWM,X,SCO,4,Lowlands (Scotland)
1990,VDMHHE,XLHVAIQIZB,X,SCO,4,Lowlands (Scotland)
1990,VDMHHE,YVJMIJBWSX,SW,SCO,4,Lowlands (Scotland)
1990,VDMHHE,ZYRHHDJVRK,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,AGFFIANDRX,X,SCO,4,Lowlands (Scotland)
1990,VDTMEB,ANTBHHQHPY,B,SCO,4,Lowlands (Scotland)
1990,VDTMEB,BAFFEDLNYZ,B,SCO,4,Lowlands (Scotland)
1990,VDTMEB,BBEQZQPUDR,Y,SCO,4,Lowlands (Scotland)
1990,VDTMEB,CGMSODCIBU,RV,SCO,4,Lowlands (Scotland)
1990,VDTMEB,FXZIVNAECF,Y,SCO,4,Lowlands (Scotland)
1990,VDTMEB,HDVHHFHFKX,B,SCO,4,Lowlands (Scotland)
1990,VDTMEB,ICDCLJAHVX,X,SCO,4,Lowlands (Scotland)
1990,VDTMEB,IGECYLKLKH,RV,SCO,4,Lowlands (Scotland)
1990,VDTMEB,IXNTWMQQAD,Y,SCO,4,Lowlands (Scotland)
1990,VDTMEB,JGBDYCRILU,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,KLZMTPDHOG,B,SCO,4,Lowlands (Scotland)
1990,VDTMEB,LYLLGJJHYC,RV,SCO,4,Lowlands (Scotland)
1990,VDTMEB,PAKORLAKDW,X,SCO,4,Lowlands (Scotland)
1990,VDTMEB,QZJHATZDIM,B,SCO,4,Lowlands (Scotland)
1990,VDTMEB,RGHPCAHOXH,Y,SCO,4,Lowlands (Scotland)
1990,VDTMEB,RGUIXNEISX,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,RINGZQZMOJ,X,SCO,4,Lowlands (Scotland)
1990,VDTMEB,TZZHZIHNUX,RV,SCO,4,Lowlands (Scotland)
1990,VDTMEB,UXFFSIESIL,Y,SCO,4,Lowlands (Scotland)
1990,VDTMEB,VBPDBHQFVB,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,WJXPZLJIIT,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,XSQJDRMJKX,X,SCO,4,Lowlands (Scotland)
1990,VDTMEB,XTEWIHNIUO,SW,SCO,4,Lowlands (Scotland)
1990,VDTMEB,ZRIBYLARLW,RV,SCO,4,Lowlands (Scotland)
1990,VEQMNO,ANJVSNOSBM,Y,ENG,2,Westerly lowlands (England)
1990,VEQMNO,BQNAOZWHZS,RV,ENG,2,Westerly lowlands (England)
1990,VEQMNO,CPWPJWEARU,X,ENG,2,Westerly lowlands (England)
1990,VEQMNO,GAJRKTRRLX,RV,ENG,2,Westerly lowlands (England)
1990,VEQMNO,GLORNCKRGE,B,ENG,2,Westerly lowlands (England)
1990,VEQMNO,JCVWMKTMEP,Y,ENG,2,Westerly lowlands (England)
1990,VEQMNO,LWSZMGTWDV,X,ENG,2,Westerly lowlands (England)
1990,VEQMNO,MDSZTCMNLK,RV,ENG,2,Westerly lowlands (England)
1990,VEQMNO,REIGROYGSG,Y,ENG,2,Westerly lowlands (England)
1990,VEQMNO,RFDSIKRWZS,Y,ENG,2,Westerly lowlands (England)
1990,VEQMNO,RQVSVQEQIM,X,ENG,2,Westerly lowlands (England)
1990,VEQMNO,RYNKDUTJJH,X,ENG,2,Westerly lowlands (England)
1990,VEQMNO,SMZNVBEOQN,X,ENG,2,Westerly lowlands (England)
1990,VEQMNO,VLFEQXWKLW,B,ENG,2,Westerly lowlands (England)
1990,VEQMNO,WLFSXRVMAZ,RV,ENG,2,Westerly lowlands (England)
1990,VEQMNO,XJOFWFWSZZ,B,ENG,2,Westerly lowlands (England)
1990,VEQMNO,YJMRATVNBD,RV,ENG,2,Westerly lowlands (England)
1990,VEQMNO,YKZOLYNDJC,B,ENG,2,Westerly lowlands (England)
1990,VEQMNO,YMDBHJQICA,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,ANFOWDYLYV,X,ENG,2,Westerly lowlands (England)
1990,VFCIBD,AQYLQEVLLY,B,ENG,2,Westerly lowlands (England)
1990,VFCIBD,BLRHKTUFSA,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,BTAWXBMHWR,RV,ENG,2,Westerly lowlands (England)
1990,VFCIBD,CJUVELTXYT,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,EXWMEKKRLX,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,FYEPNNVMDR,SW,ENG,2,Westerly lowlands (England)
1990,VFCIBD,GLMHGLTASI,B,ENG,2,Westerly lowlands (England)
1990,VFCIBD,JXCNMSTPHU,H,ENG,2,Westerly lowlands (England)
1990,VFCIBD,KVUWIXHJDW,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,LVMDHRJQVT,X,ENG,2,Westerly lowlands (England)
1990,VFCIBD,MWHJINEGWS,X,ENG,2,Westerly lowlands (England)
1990,VFCIBD,NBWXFODWSE,B,ENG,2,Westerly lowlands (England)
1990,VFCIBD,OJFEZAOTSE,H,ENG,2,Westerly lowlands (England)
1990,VFCIBD,OMXRCWEMRN,RV,ENG,2,Westerly lowlands (England)
1990,VFCIBD,PAVKXMSLED,RV,ENG,2,Westerly lowlands (England)
1990,VFCIBD,PFSTMDGFMK,SW,ENG,2,Westerly lowlands (England)
1990,VFCIBD,QUOEZBRPOP,B,ENG,2,Westerly lowlands (England)
1990,VFCIBD,SEDFYCUXFI,SW,ENG,2,Westerly lowlands (England)
1990,VFCIBD,SVIHRIFZMH,RV,ENG,2,Westerly lowlands (England)
1990,VFCIBD,TYDGNEAWNN,Y,ENG,2,Westerly lowlands (England)
1990,VFCIBD,ULMZBMRGVV,RV,ENG,2,Westerly lowlands (England)
1990,VFCIBD,VYOGRFQRYV,SW,ENG,2,Westerly lowlands (England)
1990,VFCIBD,WEUNGWUBYS,X,ENG,2,Westerly lowlands (England)
1990,VFCIBD,WTRKGDCVZY,SW,ENG,2,Westerly lowlands (England)
1990,VFCIBD,YPUSUJNVBP,X,ENG,2,Westerly lowlands (England)
1990,VFCIBD,ZJWAMFKVIU,B,ENG,2,Westerly lowlands (England)
1990,VFFKQD,AZPQOVURIN,B,ENG,1,Easterly lowlands (England)
1990,VFFKQD,BBIMZGYWPA,B,ENG,1,Easterly lowlands (England)
1990,VFFKQD,EEPIODQFKO,RV,ENG,1,Easterly lowlands (England)
1990,VFFKQD,EIDDNLIBWN,X,ENG,1,Easterly lowlands (England)
1990,VFFKQD,FMYCSYJLAJ,B,ENG,1,Easterly lowlands (England)
1990,VFFKQD,IIGDQWTAWM,Y,ENG,1,Easterly lowlands (England)
1990,VFFKQD,IKKRYCYWME,H,ENG,1,Easterly lowlands (England)
1990,VFFKQD,JANADIRIOD,Y,ENG,1,Easterly lowlands (England)
1990,VFFKQD,JXXNQGKAPN,RV,ENG,1,Easterly lowlands (England)
1990,VFFKQD,KTLBAMVHQG,SW,ENG,1,Easterly lowlands (England)
1990,VFFKQD,NVDDZRGDMM,X,ENG,1,Easterly lowlands (England)
1990,VFFKQD,NWMGEUFWEO,SW,ENG,1,Easterly lowlands (England)
1990,VFFKQD,OOZEIJFJWT,X,ENG,1,Easterly lowlands (England)
1990,VFFKQD,PFFUSAGZAR,X,ENG,1,Easterly lowlands (England)
1990,VFFKQD,PFZCZKZSCA,RV,ENG,1,Easterly lowlands (England)
1990,VFFKQD,PTGFFQSKRP,X,ENG,1,Easterly lowlands (England)
1990,VFFKQD,QPFFWDLSIK,SW,ENG,1,Easterly lowlands (England)
1990,VFFKQD,RKKPNOYZLT,SW,ENG,1,Easterly lowlands (England)
1990,VFFKQD,SHVXLETDAL,RV,ENG,1,Easterly lowlands (England)
1990,VFFKQD,SVTRAABCFU,B,ENG,1,Easterly lowlands (England)
1990,VFFKQD,THUPTZRPXI,SW,ENG,1,Easterly lowlands (England)
1990,VFFKQD,USAXXNJGQH,RV,ENG,1,Easterly lowlands (England)
1990,VFFKQD,VDEXCMVRHO,H,ENG,1,Easterly lowlands (England)
1990,VFFKQD,XSWLARFZFZ,Y,ENG,1,Easterly lowlands (England)
1990,VFFKQD,XWISGPOAWO,Y,ENG,1,Easterly lowlands (England)
1990,VFFKQD,YFTXZGTOFB,Y,ENG,1,Easterly lowlands (England)
1990,VFFKQD,ZLWJQJROWE,B,ENG,1,Easterly lowlands (England)
1990,VGSKFD,ABFQFJBWJZ,SW,ENG,2,Westerly lowlands (England)
1990,VGSKFD,AXKBUTSPJK,RV,ENG,2,Westerly lowlands (England)
1990,VGSKFD,BFKQLOPVFP,RV,ENG,2,Westerly lowlands (England)
1990,VGSKFD,CRIAJQHXRT,RV,ENG,2,Westerly lowlands (England)
1990,VGSKFD,FRQKXUNOQB,SW,ENG,2,Westerly lowlands (England)
1990,VGSKFD,HHUXDIFVMI,B,ENG,2,Westerly lowlands (England)
1990,VGSKFD,HLMMXBGZTL,B,ENG,2,Westerly lowlands (England)
1990,VGSKFD,KCFFVLNRRP,H,ENG,2,Westerly lowlands (England)
1990,VGSKFD,KZTGANUWFE,X,ENG,2,Westerly lowlands (England)
1990,VGSKFD,LWMSVTIFKK,Y,ENG,2,Westerly lowlands (England)
1990,VGSKFD,MGRWSWWQBH,SW,ENG,2,Westerly lowlands (England)
1990,VGSKFD,NDBIJMJUNU,X,ENG,2,Westerly lowlands (England)
1990,VGSKFD,OFPLGYMCNM,X,ENG,2,Westerly lowlands (England)
1990,VGSKFD,OHPJASSWNH,Y,ENG,2,Westerly lowlands (England)
1990,VGSKFD,OZKTLFWXKK,Y,ENG,2,Westerly lowlands (England)
1990,VGSKFD,POMDAERGED,RV,ENG,2,Westerly lowlands (England)
1990,VGSKFD,POSFTTIMIC,X,ENG,2,Westerly lowlands (England)
1990,VGSKFD,QHZHMKHPVP,X,ENG,2,Westerly lowlands (England)
1990,VGSKFD,SYKOZOFYWP,B,ENG,2,Westerly lowlands (England)
1990,VGSKFD,TAHMKMWALI,H,ENG,2,Westerly lowlands (England)
1990,VGSKFD,TIFKIIJBYR,Y,ENG,2,Westerly lowlands (England)
1990,VGSKFD,UCGESBMZXK,RV,ENG,2,Westerly lowlands (England)
1990,VGSKFD,VHTQDJGYCD,SW,ENG,2,Westerly lowlands (England)
1990,VGSKFD,VWISEAFSJO,SW,ENG,2,Westerly lowlands (England)
1990,VGSKFD,XINBMQPDYB,Y,ENG,2,Westerly lowlands (England)
1990,VGSKFD,ZXWGRLNRIX,B,ENG,2,Westerly lowlands (England)
1990,VIBTBA,CTFGSRKWAD,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,DDOETZKFNE,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,DEBICUMQHT,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,IBFYRQJOAN,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,IHUNBAYDIN,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,JABBQHJMJD,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,JIKDNACUML,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,KGJQOVMWWS,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,MDZSWQBMUB,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,OKUDQQSTOM,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,PRGVJJBURD,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,QNAYWLIIKH,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,QNWONGABHP,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,SEIYWWCDHE,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,SMERYHHNFP,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,TLBCJEATPF,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,TMYSKASPUR,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,UIFZFOHVPH,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,URHPDHHTZX,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,UVQLFNMFPF,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,UYGRZUNUSX,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,WTWYPWHXJK,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIBTBA,ZYCTZZSSNN,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIPXTV,BDZMWTCRHE,H,ENG,1,Easterly lowlands (England)
1990,VIPXTV,BJULHKDORB,Y,ENG,1,Easterly lowlands (England)
1990,VIPXTV,EMEHZXHXQX,Y,ENG,1,Easterly lowlands (England)
1990,VIPXTV,EUOYMCCUKU,X,ENG,1,Easterly lowlands (England)
1990,VIPXTV,GXJVLCGONW,X,ENG,1,Easterly lowlands (England)
1990,VIPXTV,HUPKYSLDAD,X,ENG,1,Easterly lowlands (England)
1990,VIPXTV,HZTWEQBFXB,B,ENG,1,Easterly lowlands (England)
1990,VIPXTV,MXBLKNFEOF,RV,ENG,1,Easterly lowlands (England)
1990,VIPXTV,PPQKDSDHJK,RV,ENG,1,Easterly lowlands (England)
1990,VIPXTV,QFQBZHTFEB,Y,ENG,1,Easterly lowlands (England)
1990,VIPXTV,QKTHLGAQJO,RV,ENG,1,Easterly lowlands (England)
1990,VIPXTV,QXQOKLVHSR,B,ENG,1,Easterly lowlands (England)
1990,VIPXTV,SMBFWSGTXI,B,ENG,1,Easterly lowlands (England)
1990,VIPXTV,TNAKFPEVKV,B,ENG,1,Easterly lowlands (England)
1990,VIPXTV,TUEOKMVDPH,B,ENG,1,Easterly lowlands (England)
1990,VIPXTV,UTAWGKMMIF,X,ENG,1,Easterly lowlands (England)
1990,VIPXTV,VQIFCVIQIZ,H,ENG,1,Easterly lowlands (England)
1990,VIPXTV,VTBBLVYFCZ,RV,ENG,1,Easterly lowlands (England)
1990,VIPXTV,VVTFPIBBZG,X,ENG,1,Easterly lowlands (England)
1990,VIPXTV,XSKBXZSOUG,Y,ENG,1,Easterly lowlands (England)
1990,VIPXTV,YDCDIPNYWQ,Y,ENG,1,Easterly lowlands (England)
1990,VIPXTV,ZVJKPCDSJS,RV,ENG,1,Easterly lowlands (England)
1990,VIYZXK,AIEFWDDEMF,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,BJWLOXASZZ,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,CFBOHQUHLI,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,DGXIJPGSIV,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,DRFETQTOKX,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,EADAURWUKY,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,GZEMICYJDP,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,HBQHOEVPTY,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,HWPWGRUFFS,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,JAAXLBKHVB,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,JIGEGGKXMW,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,KQNWVUFWGD,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,QGZYZOBPQF,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,QLZMBWAGUD,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,QTURZKFHJJ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,RTTEZHGCYP,B,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,SSCCYDWJLC,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,TPGIFRREAT,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,TWMCIOBSKB,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,UXZVWYMJUT,RV,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,WNIAQMXUUT,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,YWJURHGPDD,SW,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VIYZXK,ZGGDQECZIM,X,SCO,5,Intermediate uplands and Islands (Scotland)
1990,VJURQL,AXQCONFSNR,X,ENG,3,Uplands (England)
1990,VJURQL,BVMKKWPCPO,SW,ENG,3,Uplands (England)
1990,VJURQL,DWHLLMHRIT,X,ENG,3,Uplands (England)
1990,VJURQL,FBBATDKLEY,X,ENG,3,Uplands (England)
1990,VJURQL,HAGXFCNNHU,Y,ENG,3,Uplands (England)
1990,VJURQL,HIKODYHJVT,SW,ENG,3,Uplands (England)
1990,VJURQL,KOTHGOKJFN,Y,ENG,3,Uplands (England)
1990,VJURQL,LNJRQKOTXR,Y,ENG,3,Uplands (England)
1990,VJURQL,MUORAVMDZM,Y,ENG,3,Uplands (England)
1990,VJURQL,OZHQWZIFFX,SW,ENG,3,Uplands (England)
1990,VJURQL,RMJPJTRBRT,SW,ENG,3,Uplands (England)
1990,VJURQL,ROFSGCOIGV,Y,ENG,3,Uplands (England)
1990,VJURQL,RTOCHBKNMD,X,ENG,3,Uplands (England)
1990,VJURQL,SKARILUYII,SW,ENG,3,Uplands (England)
1990,VJURQL,VSXUAVZPIE,X,ENG,3,Uplands (England)
1990,VJVJJJ,AIXZMCYKLJ,Y,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,BLXPJBZLPK,X,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,BVFMDLKEZX,RV,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,CWHKWJVQLI,Y,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,EDOISNNFZB,X,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,EHLEUXZIIZ,X,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,EMBKVVICZR,SW,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,GZFRDSRWJO,H,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,HPUFXXHPTJ,RV,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,HZXEWRAKPR,B,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,IEJHHKBBDC,SW,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,JMSATYXUTN,RV,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,MPGTYNLHEN,B,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,OKJEPRQYDF,H,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,OPSTXLELDT,RV,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,OUXHAVUEGB,Y,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,OZWFRSRDAA,Y,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,QERBINVGRD,RV,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,RJSUQMBOBX,SW,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,RLZKOUZLEC,SW,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,SPWYXCDOCQ,B,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,TFHJFZAOLJ,SW,ENG,2,Westerly lowlands (England)
1990,VJVJJJ,VMPYIWTLEL,X,ENG,2,Westerly lowlands (England)
