"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","dbh9","is_the_tree_dead"
"Kakadu","12","T5","Planchonia careya","427",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","12","T5","Planchonia careya","428",4.5,NA,7.2,5.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Planchonia careya","429",5,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Planchonia careya","430",3,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Planchonia careya","431",3.5,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Buchanania obovata","432",4,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Planchonia careya","433",3,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Corymbia polysciada","434",4.5,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Corymbia polysciada","435",4.5,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Corymbia polysciada","436",4,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","12","T5","Corymbia polysciada","437",4,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","600",13,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","601",11,"1",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","602",18,"2",38.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","603",10,"2",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","604",9,"2",15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","605",15,"1",24.5,15,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","606",15,"1",21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","607",18,"1",33,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","608",9,"3",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","609",16,"1",27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus miniata","610",13,"1",17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Erythrophleum chlorostachys","611",3.5,"2",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Erythrophleum chlorostachys","612",4,"2",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Livistona humilis","613",6,"1",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Livistona humilis","614",3,"1",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Corymbia porrecta","615",11,"2",22,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Livistona humilis","616",2.5,"1",10,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Corymbia porrecta","617",10,"2",20,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Acacia mimula","618",5,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Eucalyptus tetrodonta","619",17,"1",27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T1","Acacia mimula","620",5,"1",5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","600",14,"2",15.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","601",11,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","602",19,"2",40.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","603",10.5,"2",13.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","604",10,"2",16.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","605",15.5,"1",25,15.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","606",15.5,"1",24.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","607",19,"1",37,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T2","Eucalyptus miniata","609",16.5,"1",29.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","610",14,"1",20.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","611",4,"1",6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","612",5,"2",8.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Livistona humilis","613",6.5,"1",7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Livistona humilis","614",3.5,"1",6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Corymbia porrecta","615",12,"1",23.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Livistona humilis","616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T2","Corymbia porrecta","617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T2","Acacia mimula","618",5.5,"2",6.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus tetrodonta","619",18,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Acacia mimula","620",5,"1",5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","621",7,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","622",7,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","623",4,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Corymbia latifolia","624",5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Cochlospermum fraseri","625",4,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","626",4,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","627",5,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Erythrophleum chlorostachys","628",6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Acacia mimula","629",7,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Corymbia porrecta","630",8,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","631",4,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Corymbia porrecta","632",8,"1",5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Eucalyptus miniata","633",9,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Cochlospermum fraseri","634",5,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T2","Cochlospermum fraseri","635",5,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","600",11.5,"1",16.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Eucalyptus miniata","602",19,"2",41,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","603",13,"2",14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","606",15,"1",26.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","607",19,"1",39.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Eucalyptus miniata","609",17,"2",30.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","610",18,"1",21.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","611",6.5,"2",7.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","612",7,"2",8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Livistona humilis","613",6.5,"1",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Livistona humilis","614",4,"1",6.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Corymbia porrecta","615",10.5,"2",22.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Livistona humilis","616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Corymbia porrecta","617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Acacia mimula","618",5.5,"2",6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus tetrodonta","619",6,"3",26.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Acacia mimula","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Eucalyptus miniata","621",5,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Erythrophleum chlorostachys","627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Erythrophleum chlorostachys","628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Acacia mimula","629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Corymbia porrecta","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Eucalyptus miniata","631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Corymbia porrecta","632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T3","Eucalyptus miniata","633",4.5,"1",6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","636",8.5,"1",5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","637",3.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Eucalyptus miniata","638",9,"1",7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Corymbia porrecta","639",5.5,"2",6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","640",3,"1",6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","642",5.5,"2",8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","643",3,"2",5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T3","Erythrophleum chlorostachys","644",4.5,"1",6.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","600",11.5,"2",18.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","602",22,"1",43.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","603",14,"2",16.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","604",12,"1",20.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","606",20,"1",29.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","607",26,"2",44.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","609",14,"1",31.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","610",16,"2",26.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Erythrophleum chlorostachys","611",6,"2",8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Erythrophleum chlorostachys","612",6,"2",9.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Livistona humilis","613",8,"1",7.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Acacia mimula","618",6,"2",8.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Corymbia latifolia","624",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T5","Erythrophleum chlorostachys","626",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T5","Acacia mimula","629",6,"1",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Corymbia porrecta","630",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T5","Corymbia porrecta","632",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","13","T5","Eucalyptus miniata","636",12,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","638",11,"1",10.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Corymbia porrecta","639",6.5,"1",8.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Erythrophleum chlorostachys","640",4.5,"3",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Erythrophleum chlorostachys","642",6,"2",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Corymbia bleeseri","647",7.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Xanthostemon paradoxus","648",7,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus tetrodonta","649",5.5,"2",5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Eucalyptus miniata","650",8,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","13","T5","Acacia mimula","651",6.5,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Pandanus spiralis","272",4,"1",17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Pandanus spiralis","273",4,"1",16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Pandanus spiralis","274",6,"2",13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Pandanus spiralis","275",3,"1",17,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Owenia vernicosa","276",6,"2",9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Eucalyptus tetrodonta","277",18,"1",25,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Eucalyptus tetrodonta","278",15,"2",20,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Eucalyptus miniata","279",16,"1",35,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Eucalyptus tetrodonta","280",17,"2",17,29,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Eucalyptus tetrodonta","281",16,"1",24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T1","Syzygium eucalyptoides subsp. bleeseri","282",15,"2",39,31,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Pandanus spiralis","272",5,"1",15,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Pandanus spiralis","273",5,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Pandanus spiralis","274",6,"1",14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Pandanus spiralis","275",4,"1",16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Owenia vernicosa","276",7,"1",9.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Eucalyptus tetrodonta","277",18,"1",27,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Eucalyptus tetrodonta","278",15,"2",21,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Eucalyptus miniata","279",16,"1",35,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Eucalyptus tetrodonta","280",17,"1",17,30.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Eucalyptus tetrodonta","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","14","T2","Syzygium eucalyptoides subsp. bleeseri","282",15,"1",40,32,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Buchanania obovata","283",2.5,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Buchanania obovata","284",3,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T2","Buchanania obovata","285",3,"1",5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Pandanus spiralis","272",6,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Pandanus spiralis","273",6,"1",13.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Pandanus spiralis","274",7.5,"1",13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Pandanus spiralis","275",7,"1",16.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Owenia vernicosa","276",7.5,"1",10.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Eucalyptus tetrodonta","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","14","T3","Eucalyptus tetrodonta","278",14,"3",21.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Eucalyptus miniata","279",13,"1",35.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Eucalyptus tetrodonta","280",15,"1",17.1,30.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Eucalyptus tetrodonta","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","14","T3","Syzygium eucalyptoides subsp. bleeseri","282",15,"2",38.4,33.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Buchanania obovata","283",3.5,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Buchanania obovata","284",4,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Buchanania obovata","285",4,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Buchanania obovata","286",4.5,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Alphitonia excelsa","287",5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T3","Petalostigma pubescens","288",3,NA,5.7,5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Pandanus spiralis","272",6,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Pandanus spiralis","273",6,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Pandanus spiralis","274",7.5,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Pandanus spiralis","275",7,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Owenia vernicosa","276",7.5,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Eucalyptus miniata","279",13.5,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Eucalyptus tetrodonta","280",14,NA,17.8,31.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Syzygium eucalyptoides subsp. bleeseri","282",13.5,NA,39.6,33.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","283",4,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","284",4,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","285",4,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","286",4,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Alphitonia excelsa","287",5.5,NA,8.5,6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Petalostigma pubescens","288",3,NA,7.5,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Alphitonia excelsa","290",5,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","291",3,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T4","Buchanania obovata","292",3.5,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Pandanus spiralis","272",6,"3",12.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Pandanus spiralis","273",5,"2",13.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Pandanus spiralis","274",6,"3",11.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Pandanus spiralis","275",6,"2",15.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Owenia vernicosa","276",5,"2",10.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Eucalyptus miniata","279",13,"2",36,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Eucalyptus tetrodonta","280",12,"3",33.4,19.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Eucalyptus tetrodonta","281",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Kakadu","14","T5","Syzygium eucalyptoides subsp. bleeseri","282",NA,"4",40.2,34.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","283",4,"2",6.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","285",5,"2",8.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","286",4.5,"1",9.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Alphitonia excelsa","287",6,"3",10.9,7.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Petalostigma pubescens","288",3,"3",9.3,6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Alphitonia excelsa","290",6,"2",9.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","291",3,"4",6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","292",3,"2",5.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","293",5,"3",9.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","14","T5","Buchanania obovata","294",5,"2",7.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T1","Syzygium eucalyptoides subsp. eucalyptoides","521",3.5,"2",10,10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T1","Buchanania obovata","522",10,"1",20.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T1","Eucalyptus tetrodonta","523",12,"2",33.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T1","Eucalyptus tetrodonta","524",5,"1",7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Syzygium eucalyptoides subsp. eucalyptoides","521",4.5,"1",15.5,8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Buchanania obovata","522",10,"1",22,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Eucalyptus tetrodonta","523",12,"2",35,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Eucalyptus tetrodonta","524",6.5,"1",7.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Blepharocarya depauperata","525",5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T2","Blepharocarya depauperata","526",6,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Kakadu","15","T3","Syzygium eucalyptoides subsp. eucalyptoides","521",4.5,"2",15.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
