"id","site_code","date","year","season","survey_day","plot_distance","start_time","temperature","wind","cloud","soil_moisture","external_grass_cover","a_herp_visit_table_comments","visit_code","scientific_name","common_name","abundance","cover","gravid","a_herp_data_table_comments"
"2124","site_12-28",2012-08-03,2012,"W",1,"INC","3:40","2","0","0","2","3","","2012-W-12-28-1-INC","","",0,"",NA,""
"2119","site_12-4",2012-08-03,2012,"W",1,"20","4:15","2","0","0","1","3","","2012-W-12-4-1-20","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"2119","site_12-4",2012-08-03,2012,"W",1,"20","4:15","2","0","0","1","3","","2012-W-12-4-1-20","Lampropholis guichenoti","Grass Skink",1,"Sleepers",NA,""
"2119","site_12-4",2012-08-03,2012,"W",1,"20","4:15","2","0","0","1","3","","2012-W-12-4-1-20","","",0,"Tiles",NA,""
"2119","site_12-4",2012-08-03,2012,"W",1,"20","4:15","2","0","0","1","3","","2012-W-12-4-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"2120","site_12-4",2012-08-03,2012,"W",1,"80","4:12","2","0","0","1","2","","2012-W-12-4-1-80","Lampropholis guichenoti","Grass Skink",1,"Sleepers",NA,""
"2120","site_12-4",2012-08-03,2012,"W",1,"80","4:12","2","0","0","1","2","","2012-W-12-4-1-80","Lampropholis delicata","Delicate Skink",3,"Tiles",NA,""
"2120","site_12-4",2012-08-03,2012,"W",1,"80","4:12","2","0","0","1","2","","2012-W-12-4-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,""
"2121","site_12-4",2012-08-03,2012,"W",1,"INC","4:12","2","0","0","1","2","","2012-W-12-4-1-INC","","",0,"",NA,""
"1006","site_1-56",2012-08-06,2012,"W",1,"20","5:35","3","3","0","0","0","","2012-W-1-56-1-20","","",0,"Tiles",NA,""
"1006","site_1-56",2012-08-06,2012,"W",1,"20","5:35","3","3","0","0","0","","2012-W-1-56-1-20","","",0,"Sleepers",NA,""
"1006","site_1-56",2012-08-06,2012,"W",1,"20","5:35","3","3","0","0","0","","2012-W-1-56-1-20","Lampropholis guichenoti","Grass Skink",1,"Tin",NA,""
"1007","site_1-56",2012-08-06,2012,"W",1,"80","5:30","3","3","0","0","0","","2012-W-1-56-1-80","","",0,"Tin",NA,""
"1007","site_1-56",2012-08-06,2012,"W",1,"80","5:30","3","3","0","0","0","","2012-W-1-56-1-80","","",0,"Sleepers",NA,""
"1007","site_1-56",2012-08-06,2012,"W",1,"80","5:30","3","3","0","0","0","","2012-W-1-56-1-80","","",0,"Tiles",NA,""
"1008","site_1-56",2012-08-06,2012,"W",1,"INC","5:30","3","3","0","0","0","","2012-W-1-56-1-INC","","",0,"",NA,""
"994","site_1-54",2012-08-07,2012,"W",1,"20","2:05","2","0","0","0","0","","2012-W-1-54-1-20","","",0,"Tin",NA,""
"994","site_1-54",2012-08-07,2012,"W",1,"20","2:05","2","0","0","0","0","","2012-W-1-54-1-20","","",0,"Tiles",NA,""
"994","site_1-54",2012-08-07,2012,"W",1,"20","2:05","2","0","0","0","0","","2012-W-1-54-1-20","","",0,"Sleepers",NA,""
"995","site_1-54",2012-08-07,2012,"W",1,"80","2:00","2","0","0","0","0","","2012-W-1-54-1-80","","",0,"Tin",NA,""
"995","site_1-54",2012-08-07,2012,"W",1,"80","2:00","2","0","0","0","0","","2012-W-1-54-1-80","","",0,"Tiles",NA,""
"995","site_1-54",2012-08-07,2012,"W",1,"80","2:00","2","0","0","0","0","","2012-W-1-54-1-80","","",0,"Sleepers",NA,""
"996","site_1-54",2012-08-07,2012,"W",1,"INC","2:00","2","0","0",NA,NA,"","2012-W-1-54-1-INC","","",0,"",NA,""
"1894","site_2-7",2012-08-07,2012,"W",1,"20","5:25","2","0","0","0","0","","2012-W-2-7-1-20","","",0,"Tin",NA,""
"1894","site_2-7",2012-08-07,2012,"W",1,"20","5:25","2","0","0","0","0","","2012-W-2-7-1-20","","",0,"Sleepers",NA,""
"1894","site_2-7",2012-08-07,2012,"W",1,"20","5:25","2","0","0","0","0","","2012-W-2-7-1-20","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"1895","site_2-7",2012-08-07,2012,"W",1,"80","5:00","2","0","0","0","0","","2012-W-2-7-1-80","","",0,"Tiles",NA,""
"1895","site_2-7",2012-08-07,2012,"W",1,"80","5:00","2","0","0","0","0","","2012-W-2-7-1-80","Litoria jervisiensis","Jervis Bay Tree Frog",4,"Sleepers",NA,""
"1895","site_2-7",2012-08-07,2012,"W",1,"80","5:00","2","0","0","0","0","","2012-W-2-7-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Between sheets"
"1896","site_2-7",2012-08-07,2012,"W",1,"INC","5:25","2","0","0","0","0","","2012-W-2-7-1-INC","","",0,"",NA,""
"964","site_1-49",2012-08-08,2012,"W",1,"20","3:55","4","0","0","0","0","","2012-W-1-49-1-20","","",0,"Tiles",NA,""
"964","site_1-49",2012-08-08,2012,"W",1,"20","3:55","4","0","0","0","0","","2012-W-1-49-1-20","","",0,"Sleepers",NA,""
"964","site_1-49",2012-08-08,2012,"W",1,"20","3:55","4","0","0","0","0","","2012-W-1-49-1-20","","",0,"Tin",NA,""
"965","site_1-49",2012-08-08,2012,"W",1,"80","3:50","4","0","0","0","0","","2012-W-1-49-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"965","site_1-49",2012-08-08,2012,"W",1,"80","3:50","4","0","0","0","0","","2012-W-1-49-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"965","site_1-49",2012-08-08,2012,"W",1,"80","3:50","4","0","0","0","0","","2012-W-1-49-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"966","site_1-49",2012-08-08,2012,"W",1,"INC","3:50","4","0","0",NA,NA,"","2012-W-1-49-1-INC","","",0,"",NA,""
"1876","site_1-63",2012-08-08,2012,"W",1,"20","4:00","3","0","0","0","0","","2012-W-1-63-1-20","","",0,"Tin",NA,""
"1876","site_1-63",2012-08-08,2012,"W",1,"20","4:00","3","0","0","0","0","","2012-W-1-63-1-20","","",0,"Sleepers",NA,""
"1876","site_1-63",2012-08-08,2012,"W",1,"20","4:00","3","0","0","0","0","","2012-W-1-63-1-20","","",0,"Tiles",NA,""
"1877","site_1-63",2012-08-08,2012,"W",1,"80","3:55","3","0","0","0","0","","2012-W-1-63-1-80","","",0,"Tiles",NA,""
"1877","site_1-63",2012-08-08,2012,"W",1,"80","3:55","3","0","0","0","0","","2012-W-1-63-1-80","","",0,"Sleepers",NA,""
"1877","site_1-63",2012-08-08,2012,"W",1,"80","3:55","3","0","0","0","0","","2012-W-1-63-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,"1 under and 1 between sheets"
"1878","site_1-63",2012-08-08,2012,"W",1,"INC","4:00","3","0","0","0","0","","2012-W-1-63-1-INC","","",0,"",NA,""
"1900","site_2-13",2012-08-08,2012,"W",1,"20","9:30","2","0","0","2","0","","2012-W-2-13-1-20","","",0,"Tiles",NA,""
"1900","site_2-13",2012-08-08,2012,"W",1,"20","9:30","2","0","0","2","0","","2012-W-2-13-1-20","","",0,"Tin",NA,""
"1900","site_2-13",2012-08-08,2012,"W",1,"20","9:30","2","0","0","2","0","","2012-W-2-13-1-20","","",0,"Sleepers",NA,""
"1901","site_2-13",2012-08-08,2012,"W",1,"80","9:25","2","0","0","2","0","","2012-W-2-13-1-80","","",0,"Sleepers",NA,""
"1901","site_2-13",2012-08-08,2012,"W",1,"80","9:25","2","0","0","2","0","","2012-W-2-13-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,"One under and one between sheets"
"1901","site_2-13",2012-08-08,2012,"W",1,"80","9:25","2","0","0","2","0","","2012-W-2-13-1-80","","",0,"Tiles",NA,""
"1902","site_2-13",2012-08-08,2012,"W",1,"INC","9:30","2","0","0","2","0","","2012-W-2-13-1-INC","","",0,"",NA,""
"1891","site_2-4",2012-08-08,2012,"W",1,"20","1:35","2","0","0","0","0","","2012-W-2-4-1-20","","",0,"Tiles",NA,""
"1891","site_2-4",2012-08-08,2012,"W",1,"20","1:35","2","0","0","0","0","","2012-W-2-4-1-20","","",0,"Sleepers",NA,""
"1891","site_2-4",2012-08-08,2012,"W",1,"20","1:35","2","0","0","0","0","","2012-W-2-4-1-20","","",0,"Tin",NA,""
"1892","site_2-4",2012-08-08,2012,"W",1,"80","1:30","2","0","0","0","0","","2012-W-2-4-1-80","","",0,"Tin",NA,""
"1892","site_2-4",2012-08-08,2012,"W",1,"80","1:30","2","0","0","0","0","","2012-W-2-4-1-80","","",0,"Sleepers",NA,""
"1892","site_2-4",2012-08-08,2012,"W",1,"80","1:30","2","0","0","0","0","","2012-W-2-4-1-80","","",0,"Tiles",NA,""
"1893","site_2-4",2012-08-08,2012,"W",1,"INC","1:35","2","0","0","0","0","","2012-W-2-4-1-INC","","",0,"",NA,""
"985","site_1-51",2012-08-09,2012,"W",1,"20","9:22","2","1","3","1","0","","2012-W-1-51-1-20","","",0,"Sleepers",NA,""
"985","site_1-51",2012-08-09,2012,"W",1,"20","9:22","2","1","3","1","0","","2012-W-1-51-1-20","","",0,"Tiles",NA,""
"985","site_1-51",2012-08-09,2012,"W",1,"20","9:22","2","1","3","1","0","","2012-W-1-51-1-20","","",0,"Tin",NA,""
"986","site_1-51",2012-08-09,2012,"W",1,"80","9:20","2","1","3","1","0","","2012-W-1-51-1-80","","",0,"Tin",NA,""
"986","site_1-51",2012-08-09,2012,"W",1,"80","9:20","2","1","3","1","0","","2012-W-1-51-1-80","","",0,"Sleepers",NA,""
"986","site_1-51",2012-08-09,2012,"W",1,"80","9:20","2","1","3","1","0","","2012-W-1-51-1-80","","",0,"Tiles",NA,""
"987","site_1-51",2012-08-09,2012,"W",1,"INC","9:20","2","1","3",NA,NA,"","2012-W-1-51-1-INC","","",0,"",NA,""
"988","site_1-52",2012-08-09,2012,"W",1,"20","0:45","2","3","0","0","0","","2012-W-1-52-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"988","site_1-52",2012-08-09,2012,"W",1,"20","0:45","2","3","0","0","0","","2012-W-1-52-1-20","","",0,"Tiles",NA,""
"988","site_1-52",2012-08-09,2012,"W",1,"20","0:45","2","3","0","0","0","","2012-W-1-52-1-20","","",0,"Sleepers",NA,""
"989","site_1-52",2012-08-09,2012,"W",1,"80","0:38","2","3","0","0","0","","2012-W-1-52-1-80","Lampropholis guichenoti","Grass Skink",1,"Tiles",NA,""
"989","site_1-52",2012-08-09,2012,"W",1,"80","0:38","2","3","0","0","0","","2012-W-1-52-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,""
"989","site_1-52",2012-08-09,2012,"W",1,"80","0:38","2","3","0","0","0","","2012-W-1-52-1-80","","",0,"Sleepers",NA,""
"990","site_1-52",2012-08-09,2012,"W",1,"INC","0:38","2","3","0",NA,NA,"","2012-W-1-52-1-INC","","",0,"",NA,""
"991","site_1-53",2012-08-09,2012,"W",1,"20","3:00","3","3","0","0","1","","2012-W-1-53-1-20","","",0,"Sleepers",NA,""
"991","site_1-53",2012-08-09,2012,"W",1,"20","3:00","3","3","0","0","1","","2012-W-1-53-1-20","","",0,"Tiles",NA,""
"991","site_1-53",2012-08-09,2012,"W",1,"20","3:00","3","3","0","0","1","","2012-W-1-53-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"992","site_1-53",2012-08-09,2012,"W",1,"80","2:55","3","3","0","0","1","","2012-W-1-53-1-80","Acritoscincus platynotus","Red-throated Skink",1,"Tin",NA,""
"992","site_1-53",2012-08-09,2012,"W",1,"80","2:55","3","3","0","0","1","","2012-W-1-53-1-80","","",0,"Sleepers",NA,""
"992","site_1-53",2012-08-09,2012,"W",1,"80","2:55","3","3","0","0","1","","2012-W-1-53-1-80","","",0,"Tiles",NA,""
"993","site_1-53",2012-08-09,2012,"W",1,"INC","2:55","3","3","0",NA,NA,"","2012-W-1-53-1-INC","","",0,"",NA,""
"997","site_1-55",2012-08-09,2012,"W",1,"20","9:35","1","0","0","0","0","","2012-W-1-55-1-20","","",0,"Tiles",NA,""
"997","site_1-55",2012-08-09,2012,"W",1,"20","9:35","1","0","0","0","0","","2012-W-1-55-1-20","","",0,"Sleepers",NA,""
"997","site_1-55",2012-08-09,2012,"W",1,"20","9:35","1","0","0","0","0","","2012-W-1-55-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",2,"Tin",NA,"between sheets"
"998","site_1-55",2012-08-09,2012,"W",1,"80","9:30","1","0","0","0","0","","2012-W-1-55-1-80","","",0,"Sleepers",NA,""
"998","site_1-55",2012-08-09,2012,"W",1,"80","9:30","1","0","0","0","0","","2012-W-1-55-1-80","","",0,"Tiles",NA,""
"998","site_1-55",2012-08-09,2012,"W",1,"80","9:30","1","0","0","0","0","","2012-W-1-55-1-80","","",0,"Tin",NA,""
"999","site_1-55",2012-08-09,2012,"W",1,"INC","9:30","1","0","0",NA,NA,"","2012-W-1-55-1-INC","","",0,"",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Sleepers",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Tin",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Sleepers",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Tiles",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Tin",NA,""
"1003","site_1-57",2012-08-09,2012,"W",1,"20","1:27","2","2","0","0","0","","2012-W-1-57-1-20","","",0,"Tiles",NA,""
"1004","site_1-57",2012-08-09,2012,"W",1,"80","1:23","2","2","0","0","0","","2012-W-1-57-1-80","","",0,"Tiles",NA,""
"1004","site_1-57",2012-08-09,2012,"W",1,"80","1:23","2","2","0","0","0","","2012-W-1-57-1-80","","",0,"Sleepers",NA,""
"1004","site_1-57",2012-08-09,2012,"W",1,"80","1:23","2","2","0","0","0","","2012-W-1-57-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,"Between sheets"
"1005","site_1-57",2012-08-09,2012,"W",1,"INC","1:23","2","2","0","0","0","","2012-W-1-57-1-INC","","",0,"",NA,""
"1873","site_1-62",2012-08-09,2012,"W",1,"20","1:45","3","3","0","0","1","","2012-W-1-62-1-20","","",0,"Tiles",NA,""
"1873","site_1-62",2012-08-09,2012,"W",1,"20","1:45","3","3","0","0","1","","2012-W-1-62-1-20","Lampropholis delicata","Delicate Skink",3,"Tin",NA,"under tin"
"1873","site_1-62",2012-08-09,2012,"W",1,"20","1:45","3","3","0","0","1","","2012-W-1-62-1-20","","",0,"Sleepers",NA,""
"1874","site_1-62",2012-08-09,2012,"W",1,"80","1:45","3","3","0","0","1","","2012-W-1-62-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"1874","site_1-62",2012-08-09,2012,"W",1,"80","1:45","3","3","0","0","1","","2012-W-1-62-1-80","","",0,"Tiles",NA,""
"1874","site_1-62",2012-08-09,2012,"W",1,"80","1:45","3","3","0","0","1","","2012-W-1-62-1-80","","",0,"Tin",NA,""
"1875","site_1-62",2012-08-09,2012,"W",1,"INC","1:45","3","3","0","0","1","","2012-W-1-62-1-INC","Lampropholis delicata","Delicate Skink",1,"",NA,"@ 98 mtr, Active"
"979","site_1-50",2012-08-10,2012,"W",1,"20","9:00","1","3","0","1","0","","2012-W-1-50-1-20","","",0,"Sleepers",NA,""
"979","site_1-50",2012-08-10,2012,"W",1,"20","9:00","1","3","0","1","0","","2012-W-1-50-1-20","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"979","site_1-50",2012-08-10,2012,"W",1,"20","9:00","1","3","0","1","0","","2012-W-1-50-1-20","","",0,"Tin",NA,""
"980","site_1-50",2012-08-10,2012,"W",1,"80","8:55","1","3","0","1","0","","2012-W-1-50-1-80","","",0,"Tin",NA,""
"980","site_1-50",2012-08-10,2012,"W",1,"80","8:55","1","3","0","1","0","","2012-W-1-50-1-80","","",0,"Sleepers",NA,""
"980","site_1-50",2012-08-10,2012,"W",1,"80","8:55","1","3","0","1","0","","2012-W-1-50-1-80","","",0,"Tiles",NA,""
"981","site_1-50",2012-08-10,2012,"W",1,"INC","8:55","1","3","0",NA,NA,"","2012-W-1-50-1-INC","","",0,"",NA,""
"1852","site_1-58",2012-08-10,2012,"W",1,"20","0:20","1","3","0","1","0","","2012-W-1-58-1-20","","",0,"Tiles",NA,""
"1852","site_1-58",2012-08-10,2012,"W",1,"20","0:20","1","3","0","1","0","","2012-W-1-58-1-20","","",0,"Tin",NA,""
"1852","site_1-58",2012-08-10,2012,"W",1,"20","0:20","1","3","0","1","0","","2012-W-1-58-1-20","","",0,"Sleepers",NA,""
"1853","site_1-58",2012-08-10,2012,"W",1,"80","0:20","1","3","0","1","0","","2012-W-1-58-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,"Between sheets"
"1853","site_1-58",2012-08-10,2012,"W",1,"80","0:20","1","3","0","1","0","","2012-W-1-58-1-80","","",0,"Sleepers",NA,""
"1853","site_1-58",2012-08-10,2012,"W",1,"80","0:20","1","3","0","1","0","","2012-W-1-58-1-80","","",0,"Tiles",NA,""
"1854","site_1-58",2012-08-10,2012,"W",1,"INC","0:20","1","3","0","1","0","","2012-W-1-58-1-INC","","",0,"",NA,""
"1855","site_1-59",2012-08-10,2012,"W",1,"20","2:00","2","3","0","1","0","","2012-W-1-59-1-20","","",0,"Sleepers",NA,""
"1855","site_1-59",2012-08-10,2012,"W",1,"20","2:00","2","3","0","1","0","","2012-W-1-59-1-20","","",0,"Tin",NA,""
"1855","site_1-59",2012-08-10,2012,"W",1,"20","2:00","2","3","0","1","0","","2012-W-1-59-1-20","","",0,"Tiles",NA,""
"1856","site_1-59",2012-08-10,2012,"W",1,"80","1:55","2","3","0","1","0","","2012-W-1-59-1-80","","",0,"Sleepers",NA,""
"1856","site_1-59",2012-08-10,2012,"W",1,"80","1:55","2","3","0","1","0","","2012-W-1-59-1-80","","",0,"Tiles",NA,""
"1856","site_1-59",2012-08-10,2012,"W",1,"80","1:55","2","3","0","1","0","","2012-W-1-59-1-80","","",0,"Tin",NA,""
"1857","site_1-59",2012-08-10,2012,"W",1,"INC","2:00","2","3","0","1","0","","2012-W-1-59-1-INC","","",0,"",NA,""
"1861","site_1-60",2012-08-10,2012,"W",1,"20","2:30","1","3","0","1","0","","2012-W-1-60-1-20","","",0,"Tiles",NA,""
"1861","site_1-60",2012-08-10,2012,"W",1,"20","2:30","1","3","0","1","0","","2012-W-1-60-1-20","","",0,"Sleepers",NA,""
"1861","site_1-60",2012-08-10,2012,"W",1,"20","2:30","1","3","0","1","0","","2012-W-1-60-1-20","","",0,"Tin",NA,""
"1862","site_1-60",2012-08-10,2012,"W",1,"80","2:35","1","3","0","1","0","","2012-W-1-60-1-80","","",0,"Tiles",NA,""
"1862","site_1-60",2012-08-10,2012,"W",1,"80","2:35","1","3","0","1","0","","2012-W-1-60-1-80","","",0,"Sleepers",NA,""
"1862","site_1-60",2012-08-10,2012,"W",1,"80","2:35","1","3","0","1","0","","2012-W-1-60-1-80","","",0,"Tin",NA,""
"1863","site_1-60",2012-08-10,2012,"W",1,"INC","2:30","1","3","0","1","0","","2012-W-1-60-1-INC","","",0,"",NA,""
"1867","site_1-61",2012-08-10,2012,"W",1,"20","3:50","1","3","3","1","0","","2012-W-1-61-1-20","","",0,"Tiles",NA,""
"1867","site_1-61",2012-08-10,2012,"W",1,"20","3:50","1","3","3","1","0","","2012-W-1-61-1-20","","",0,"Tin",NA,""
"1867","site_1-61",2012-08-10,2012,"W",1,"20","3:50","1","3","3","1","0","","2012-W-1-61-1-20","","",0,"Sleepers",NA,""
"1868","site_1-61",2012-08-10,2012,"W",1,"80","4:30","1","3","3","1","0","","2012-W-1-61-1-80","","",0,"Tiles",NA,""
"1868","site_1-61",2012-08-10,2012,"W",1,"80","4:30","1","3","3","1","0","","2012-W-1-61-1-80","","",0,"Sleepers",NA,""
"1868","site_1-61",2012-08-10,2012,"W",1,"80","4:30","1","3","3","1","0","","2012-W-1-61-1-80","","",0,"Tin",NA,""
"1869","site_1-61",2012-08-10,2012,"W",1,"INC","3:50","1","3","3","1","0","","2012-W-1-61-1-INC","","",0,"",NA,""
"2125","site_12-A",2012-08-15,2012,"W",1,"20","2:30","3","0","3","0","0","","2012-W-12-A-1-20","","",0,"Tin",NA,""
"2125","site_12-A",2012-08-15,2012,"W",1,"20","2:30","3","0","3","0","0","","2012-W-12-A-1-20","Acritoscincus platynotus","Red-throated Skink",1,"Tiles",NA,""
"2125","site_12-A",2012-08-15,2012,"W",1,"20","2:30","3","0","3","0","0","","2012-W-12-A-1-20","","",0,"Sleepers",NA,""
"2126","site_12-A",2012-08-15,2012,"W",1,"80","2:25","3","0","3","0","3","","2012-W-12-A-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"2126","site_12-A",2012-08-15,2012,"W",1,"80","2:25","3","0","3","0","3","","2012-W-12-A-1-80","","",0,"Tin",NA,""
"2126","site_12-A",2012-08-15,2012,"W",1,"80","2:25","3","0","3","0","3","","2012-W-12-A-1-80","","",0,"Sleepers",NA,""
"2127","site_12-A",2012-08-15,2012,"W",1,"INC","2:30","3","0","3","0","0","","2012-W-12-A-1-INC","","",0,"",NA,""
"892","site_1-4",2012-08-23,2012,"W",2,"20","0:50","4","1","1","0","0","","2012-W-1-4-2-20","","",0,"Sleepers",NA,""
"892","site_1-4",2012-08-23,2012,"W",2,"20","0:50","4","1","1","0","0","","2012-W-1-4-2-20","","",0,"Tiles",NA,""
"892","site_1-4",2012-08-23,2012,"W",2,"20","0:50","4","1","1","0","0","","2012-W-1-4-2-20","","",0,"Tin",NA,""
"893","site_1-4",2012-08-23,2012,"W",2,"80","0:45","4","1","1","0","0","","2012-W-1-4-2-80","","",0,"Tiles",NA,""
"893","site_1-4",2012-08-23,2012,"W",2,"80","0:45","4","1","1","0","0","","2012-W-1-4-2-80","","",0,"Sleepers",NA,""
"893","site_1-4",2012-08-23,2012,"W",2,"80","0:45","4","1","1","0","0","","2012-W-1-4-2-80","","",0,"Tin",NA,""
"894","site_1-4",2012-08-23,2012,"W",2,"INC","0:45","4","1","1",NA,NA,"","2012-W-1-4-2-INC","","",0,"",NA,""
"943","site_1-38",2012-08-24,2012,"W",1,"20","4:20","2","3","0","1","0","","2012-W-1-38-1-20","","",0,"Tin",NA,""
"943","site_1-38",2012-08-24,2012,"W",1,"20","4:20","2","3","0","1","0","","2012-W-1-38-1-20","","",0,"Sleepers",NA,""
"943","site_1-38",2012-08-24,2012,"W",1,"20","4:20","2","3","0","1","0","","2012-W-1-38-1-20","","",0,"Tiles",NA,""
"944","site_1-38",2012-08-24,2012,"W",1,"80","4:10","2","3","0","1","0","","2012-W-1-38-1-80","","",0,"Sleepers",NA,""
"944","site_1-38",2012-08-24,2012,"W",1,"80","4:10","2","3","0","1","0","","2012-W-1-38-1-80","","",0,"Tiles",NA,""
"944","site_1-38",2012-08-24,2012,"W",1,"80","4:10","2","3","0","1","0","","2012-W-1-38-1-80","","",0,"Tin",NA,""
"945","site_1-38",2012-08-24,2012,"W",1,"INC","4:10","2","3","0",NA,NA,"","2012-W-1-38-1-INC","","",0,"",NA,""
"1921","site_4-A",2012-08-27,2012,"W",1,"20","3:50","3","1","0","0","0","","2012-W-4-A-1-20","","",0,"Tiles",NA,""
"1921","site_4-A",2012-08-27,2012,"W",1,"20","3:50","3","1","0","0","0","","2012-W-4-A-1-20","","",0,"Tin",NA,""
"1921","site_4-A",2012-08-27,2012,"W",1,"20","3:50","3","1","0","0","0","","2012-W-4-A-1-20","","",0,"Sleepers",NA,""
"1922","site_4-A",2012-08-27,2012,"W",1,"80","3:50","3","1","0","0","0","","2012-W-4-A-1-80","","",0,"Sleepers",NA,""
"1922","site_4-A",2012-08-27,2012,"W",1,"80","3:50","3","1","0","0","0","","2012-W-4-A-1-80","","",0,"Tin",NA,""
"1922","site_4-A",2012-08-27,2012,"W",1,"80","3:50","3","1","0","0","0","","2012-W-4-A-1-80","","",0,"Tiles",NA,""
"1923","site_4-A",2012-08-27,2012,"W",1,"INC","3:50","3","1","0","0","0","","2012-W-4-A-1-INC","","",0,"",NA,""
"1978","site_6-139",2012-08-27,2012,"W",1,"20","2:45","3","1","0","0","0","","2012-W-6-139-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"Between Sheets"
"1978","site_6-139",2012-08-27,2012,"W",1,"20","2:45","3","1","0","0","0","","2012-W-6-139-1-20","","",0,"Tiles",NA,""
"1978","site_6-139",2012-08-27,2012,"W",1,"20","2:45","3","1","0","0","0","","2012-W-6-139-1-20","","",0,"Sleepers",NA,""
"1979","site_6-139",2012-08-27,2012,"W",1,"80","2:45","3","1","0","0","0","","2012-W-6-139-1-80","","",0,"Tiles",NA,""
"1979","site_6-139",2012-08-27,2012,"W",1,"80","2:45","3","1","0","0","0","","2012-W-6-139-1-80","Limnodynastes peronii","Striped Marsh Frog",2,"Tin",NA,"under tin"
"1979","site_6-139",2012-08-27,2012,"W",1,"80","2:45","3","1","0","0","0","","2012-W-6-139-1-80","","",0,"Sleepers",NA,""
"1980","site_6-139",2012-08-27,2012,"W",1,"INC","2:45","3","1","0","0","0","","2012-W-6-139-1-INC","","",0,"",NA,""
"1993","site_6-162",2012-08-27,2012,"W",1,"20","0:10","3","0","0","0","0","","2012-W-6-162-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,"Between sheets"
"1993","site_6-162",2012-08-27,2012,"W",1,"20","0:10","3","0","0","0","0","","2012-W-6-162-1-20","","",0,"Tiles",NA,""
